"subNum","trial_number","cuedAR","uncuedAR","responseAR","rt","shape_org","cued_ellipse","e1_motion_dir","e2_motion_dir","round_number","coherence","cued_motion_dir","pairGlobalOrg","pairMotSame","responseError","sameARCat","pairAR_sameCondition","id","corrCoeff","corrPval"
293737,34,-0.46331866,-0.37065503,-0.23165957,2306,0,2,0,0,1,0.6,0,1,1,0.23165909,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,35,0.23165861,-0.32432321,-0.0463323,1323,0,1,270,270,1,0.6,270,1,1,-0.27799091,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,36,0.09266316,0.27799043,-0.0463323,1477,1,1,180,180,1,0.6,180,0,1,-0.13899546,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,37,-0.23165957,-0.37065503,0.13899498,1179,0,2,0,180,1,0.8,180,1,0,0.37065455,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,38,-0.18532775,0.4633177,-0.18532775,1857,1,2,270,90,1,0.8,90,0,0,0,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,39,-0.41698684,0.18532679,-0.13899593,1584,0,2,90,90,1,0.8,90,1,1,0.27799091,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,40,0.27799043,0.04633134,0.32432225,2476,1,1,0,0,1,0.6,0,0,1,0.04633182,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,41,-0.41698684,-0.46331866,-0.18532775,1303,1,2,270,90,1,0.8,90,0,0,0.23165909,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,42,0.32432225,0.41698588,0.04633134,1397,0,1,0,0,1,0.8,0,1,1,-0.27799091,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,43,-0.23165957,-0.37065503,0.32432225,1764,0,1,0,180,1,0.6,0,1,0,0.55598182,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,44,-0.46331866,0.04633134,-0.37065503,2304,0,2,0,0,1,0.8,0,1,1,0.09266363,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,45,-0.18532775,-0.0463323,-0.18532775,1319,0,2,0,0,1,0.6,0,1,1,0,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,46,-0.41698684,-0.32432321,0.18532679,1399,0,2,0,0,1,0.8,0,1,1,0.60231363,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,47,-0.00000048,-0.46331866,-0.09266412,1532,0,2,270,90,1,0.6,90,1,0,-0.09266364,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,48,0.13899498,-0.41698684,0.32432225,1955,0,1,270,90,1,0.8,270,1,0,0.18532727,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,49,-0.18532775,0.18532679,-0.09266412,2367,0,1,90,270,1,0.8,90,1,0,0.09266363,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,50,0.27799043,-0.32432321,-0.00000048,2723,0,1,180,180,1,0.8,180,1,1,-0.27799091,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,51,-0.37065503,0.18532679,-0.18532775,2980,0,1,270,90,1,0.6,270,1,0,0.18532728,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,52,-0.27799139,0.4633177,0.23165861,1582,1,1,0,180,1,0.8,0,0,0,0.50965,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,53,-0.27799139,-0.18532775,-0.32432321,1813,1,1,180,180,1,0.8,180,0,1,-0.04633182,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,54,-0.13899593,-0.37065503,-0.00000048,4756,0,2,270,270,1,0.8,270,1,1,0.13899545,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,55,0.37065407,0.23165861,0.04633134,1838,1,1,270,90,1,0.6,270,0,0,-0.32432273,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,56,-0.00000048,-0.13899593,-0.00000048,10249,1,1,0,0,1,0.6,0,0,1,0,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,57,-0.46331866,0.13899498,-0.13899593,2289,1,1,90,90,1,0.8,90,0,1,0.32432273,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,58,0.27799043,-0.37065503,-0.0463323,1422,0,2,180,0,1,0.8,0,1,0,-0.32432273,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,59,0.18532679,-0.09266412,-0.0463323,1985,1,2,180,180,1,0.8,180,0,1,-0.23165909,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,60,-0.0463323,-0.00000048,0.04633134,1381,0,2,90,90,1,0.6,90,1,1,0.09266364,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,61,-0.27799139,0.4633177,-0.00000048,1261,1,2,90,90,1,0.6,90,0,1,0.27799091,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,62,0.09266316,-0.37065503,0.13899498,1533,1,1,90,270,1,0.8,90,0,0,0.04633182,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,63,0.23165861,0.41698588,0.27799043,1739,0,2,0,0,1,0.6,0,1,1,0.04633182,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,64,-0.00000048,-0.23165957,0.23165861,2482,1,1,0,180,1,0.8,0,0,0,0.23165909,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,65,-0.13899593,-0.13899593,-0.13899593,2124,0,2,0,180,1,0.8,180,1,0,0,1,1,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,66,0.4633177,-0.09266412,0.37065407,1557,0,2,90,90,1,0.8,90,1,1,-0.09266363,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,67,0.09266316,0.37065407,0.13899498,1356,0,1,180,0,1,0.6,180,1,0,0.04633182,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,68,0.23165861,-0.46331866,-0.00000048,1402,1,1,180,0,1,0.6,180,0,0,-0.23165909,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,69,0.32432225,-0.46331866,0.13899498,1806,1,1,270,90,1,0.6,270,0,0,-0.18532727,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,70,0.4633177,-0.0463323,0.41698588,1767,1,2,270,90,1,0.8,90,0,0,-0.04633182,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,71,0.18532679,0.13899498,0.27799043,1562,0,1,180,180,1,0.8,180,1,1,0.09266364,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,72,0.37065407,-0.32432321,-0.00000048,1602,0,2,270,270,1,0.6,270,1,1,-0.37065455,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,73,0.13899498,-0.23165957,-0.09266412,1360,1,2,180,180,1,0.8,180,0,1,-0.2316591,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,74,-0.27799139,-0.09266412,-0.00000048,5043,0,1,90,270,1,0.6,90,1,0,0.27799091,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,75,-0.18532775,0.27799043,-0.23165957,1424,0,1,180,0,1,0.6,180,1,0,-0.04633182,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,76,-0.46331866,0.4633177,-0.32432321,1975,0,2,180,0,1,0.6,0,1,0,0.13899545,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,77,-0.13899593,0.4633177,0.27799043,1597,1,1,90,90,1,0.6,90,0,1,0.41698636,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,78,0.37065407,-0.27799139,0.09266316,1269,1,1,90,270,1,0.8,90,0,0,-0.27799091,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,79,0.37065407,-0.27799139,0.09266316,1995,0,2,270,90,1,0.8,90,1,0,-0.27799091,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,80,0.37065407,0.4633177,0.41698588,1584,1,2,0,180,1,0.6,180,0,0,0.04633181,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,81,0.04633134,-0.0463323,-0.00000048,1430,0,1,180,180,1,0.6,180,1,1,-0.04633182,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,82,-0.23165957,-0.41698684,-0.37065503,1932,0,1,180,180,1,0.8,180,1,1,-0.13899546,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,83,0.09266316,-0.32432321,0.27799043,2287,1,1,90,90,1,0.8,90,0,1,0.18532727,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,84,0.23165861,0.41698588,-0.13899593,1517,1,2,270,90,1,0.6,90,0,0,-0.37065454,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,85,-0.09266412,-0.18532775,-0.13899593,1996,1,2,90,90,1,0.8,90,0,1,-0.04633181,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,86,-0.46331866,0.09266316,-0.37065503,2110,1,1,180,180,1,0.6,180,0,1,0.09266363,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,87,0.04633134,0.37065407,-0.00000048,3328,1,2,90,270,1,0.8,270,0,0,-0.04633182,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,88,0.09266316,0.18532679,-0.00000048,2259,0,1,180,180,1,0.8,180,1,1,-0.09266364,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,89,-0.13899593,-0.32432321,-0.18532775,1299,1,2,180,180,1,0.8,180,0,1,-0.04633182,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,90,-0.41698684,-0.18532775,-0.27799139,3181,1,1,270,90,1,0.6,270,0,0,0.13899545,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,91,-0.23165957,-0.23165957,-0.18532775,1125,1,2,180,0,1,0.8,0,0,0,0.04633182,1,1,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,92,0.32432225,-0.13899593,0.37065407,1466,0,2,0,180,1,0.8,180,1,0,0.04633182,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,93,-0.37065503,0.37065407,-0.27799139,2233,0,2,90,270,1,0.6,270,1,0,0.09266364,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,94,-0.00000048,0.18532679,-0.0463323,2399,1,2,0,180,1,0.8,180,0,0,-0.04633182,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,95,-0.37065503,0.13899498,-0.27799139,3331,0,2,270,270,1,0.6,270,1,1,0.09266364,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,96,-0.18532775,-0.27799139,0.04633134,1615,1,1,270,90,1,0.8,270,0,0,0.23165909,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,97,-0.0463323,-0.37065503,0.13899498,1072,1,1,90,270,1,0.6,90,0,0,0.18532728,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,98,0.13899498,-0.09266412,-0.00000048,1912,0,2,270,270,1,0.6,270,1,1,-0.13899546,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,99,-0.09266412,0.27799043,0.32432225,1396,1,1,180,0,1,0.8,180,0,0,0.41698637,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,100,-0.18532775,0.4633177,-0.0463323,1325,1,2,90,270,1,0.8,270,0,0,0.13899545,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,101,-0.41698684,0.32432225,-0.13899593,2537,0,1,90,90,1,0.6,90,1,1,0.27799091,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,102,-0.32432321,-0.13899593,-0.13899593,2121,1,2,0,180,1,0.8,180,0,0,0.18532728,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,103,-0.0463323,0.13899498,0.23165861,1604,1,1,180,0,1,0.8,180,0,0,0.27799091,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,104,-0.46331866,0.23165861,0.04633134,2314,0,1,90,90,1,0.8,90,1,1,0.50965,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,105,-0.00000048,0.18532679,0.13899498,1201,0,1,90,270,1,0.6,90,1,0,0.13899546,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,106,0.09266316,-0.46331866,-0.0463323,1447,1,2,0,0,1,0.6,0,0,1,-0.13899546,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,107,0.27799043,-0.27799139,0.04633134,1099,1,1,270,270,1,0.8,270,0,1,-0.23165909,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,108,0.04633134,0.32432225,-0.0463323,2176,0,1,90,270,1,0.6,90,1,0,-0.09266364,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,109,0.04633134,0.04633134,-0.27799139,1912,1,1,180,180,1,0.8,180,0,1,-0.32432273,1,1,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,110,0.04633134,-0.32432321,-0.00000048,1616,1,2,270,270,1,0.8,270,0,1,-0.04633182,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,111,0.4633177,0.23165861,-0.0463323,1215,1,2,0,0,1,0.6,0,0,1,-0.50965,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,112,0.23165861,-0.09266412,0.09266316,1904,0,2,0,0,1,0.6,0,1,1,-0.13899545,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,113,0.18532679,0.23165861,-0.0463323,2697,0,2,270,90,1,0.6,90,1,0,-0.23165909,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,114,-0.41698684,0.27799043,-0.00000048,1955,0,1,90,270,1,0.8,90,1,0,0.41698636,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,115,0.13899498,-0.32432321,-0.00000048,1631,1,1,180,0,1,0.6,180,0,0,-0.13899546,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,116,-0.18532775,0.41698588,-0.18532775,1934,1,1,270,270,1,0.6,270,0,1,0,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,117,-0.00000048,-0.37065503,-0.18532775,1299,1,2,180,0,1,0.8,0,0,0,-0.18532727,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,118,-0.00000048,-0.13899593,0.23165861,1450,0,2,90,90,1,0.8,90,1,1,0.23165909,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,119,-0.41698684,-0.18532775,-0.00000048,1848,0,1,180,180,1,0.6,180,1,1,0.41698636,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,119,-0.41698684,-0.18532775,-0.00000048,1848,0,1,180,180,1,0.6,180,1,1,0.41698636,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,0,-0.18532775,-0.41698684,0.18532679,1637,1,1,180,0,2,0.8,180,0,0,0.37065454,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,1,0.27799043,0.13899498,0.23165861,1307,0,1,270,90,2,0.6,270,1,0,-0.04633182,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,2,-0.32432321,-0.13899593,0.13899498,1530,0,2,90,270,2,0.6,270,1,0,0.46331819,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,3,-0.00000048,-0.27799139,-0.00000048,1593,1,2,0,180,2,0.8,180,0,0,0,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,4,0.09266316,0.04633134,0.13899498,3847,0,2,0,0,2,0.6,0,1,1,0.04633182,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,5,-0.23165957,0.18532679,0.04633134,10331,1,2,90,270,2,0.6,270,0,0,0.27799091,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,6,-0.32432321,0.13899498,0.13899498,1260,1,1,90,90,2,0.8,90,0,1,0.46331819,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,7,0.18532679,-0.41698684,-0.0463323,1489,1,2,180,0,2,0.6,0,0,0,-0.23165909,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,8,-0.46331866,0.23165861,0.09266316,1955,0,1,0,0,2,0.6,0,1,1,0.55598182,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,9,-0.09266412,-0.37065503,0.18532679,1947,0,2,270,90,2,0.8,90,1,0,0.27799091,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,10,0.09266316,-0.09266412,0.09266316,4729,0,1,0,180,2,0.8,0,1,0,0,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,11,-0.37065503,0.4633177,0.04633134,2093,1,1,180,0,2,0.8,180,0,0,0.41698637,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,12,-0.32432321,0.09266316,-0.13899593,1790,0,2,270,270,2,0.6,270,1,1,0.18532728,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,13,0.37065407,-0.23165957,0.27799043,3505,1,2,0,0,2,0.8,0,0,1,-0.09266364,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,14,-0.23165957,-0.18532775,0.23165861,1944,1,2,90,90,2,0.6,90,0,1,0.46331818,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,15,0.41698588,-0.00000048,0.32432225,1307,1,2,180,0,2,0.6,0,0,0,-0.09266363,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,16,-0.13899593,-0.41698684,-0.00000048,4525,1,1,180,180,2,0.8,180,0,1,0.13899545,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,17,-0.27799139,-0.0463323,-0.09266412,1788,1,2,270,90,2,0.8,90,0,0,0.18532727,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,18,0.09266316,-0.41698684,-0.13899593,3935,1,1,90,90,2,0.6,90,0,1,-0.23165909,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,19,-0.13899593,-0.0463323,0.04633134,1534,1,1,270,90,2,0.6,270,0,0,0.18532727,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,20,0.41698588,-0.09266412,0.04633134,2238,0,2,0,180,2,0.6,180,1,0,-0.37065454,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,21,0.13899498,0.37065407,-0.00000048,2175,0,1,180,180,2,0.8,180,1,1,-0.13899546,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,22,-0.18532775,0.27799043,-0.00000048,1743,0,2,0,180,2,0.6,180,1,0,0.18532727,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,23,-0.18532775,-0.46331866,0.09266316,1815,0,2,90,90,2,0.6,90,1,1,0.27799091,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,24,-0.41698684,0.37065407,-0.00000048,2605,1,2,180,180,2,0.8,180,0,1,0.41698636,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,25,0.27799043,0.09266316,0.04633134,2394,0,2,180,180,2,0.8,180,1,1,-0.23165909,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,26,0.18532679,0.27799043,-0.00000048,2210,0,1,90,90,2,0.8,90,1,1,-0.18532727,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,27,-0.32432321,0.32432225,-0.0463323,1486,1,1,0,180,2,0.8,0,0,0,0.27799091,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,28,0.04633134,-0.46331866,-0.00000048,1814,1,2,270,90,2,0.8,90,0,0,-0.04633182,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,29,-0.23165957,0.13899498,-0.00000048,1548,0,1,0,0,2,0.8,0,1,1,0.23165909,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,30,0.4633177,0.18532679,-0.09266412,1655,0,1,90,270,2,0.8,90,1,0,-0.55598182,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,31,0.41698588,0.37065407,0.04633134,1872,1,1,180,180,2,0.6,180,0,1,-0.37065454,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,32,-0.27799139,-0.0463323,0.09266316,1864,1,1,0,0,2,0.6,0,0,1,0.37065455,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,33,-0.13899593,0.04633134,-0.18532775,1213,0,2,0,0,2,0.8,0,1,1,-0.04633182,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,34,0.32432225,-0.09266412,0.55598134,1722,1,1,270,270,2,0.6,270,0,1,0.23165909,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,35,-0.27799139,0.4633177,-0.09266412,2403,1,1,180,180,2,0.6,180,0,1,0.18532727,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,36,-0.18532775,0.37065407,-0.00000048,1229,1,2,0,0,2,0.8,0,0,1,0.18532727,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,37,-0.32432321,0.23165861,-0.18532775,1789,1,2,90,270,2,0.8,270,0,0,0.13899546,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,38,-0.13899593,0.4633177,0.09266316,1523,1,1,0,180,2,0.8,0,0,0,0.23165909,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,39,-0.0463323,-0.0463323,-0.00000048,1773,1,2,0,0,2,0.8,0,0,1,0.04633182,1,1,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,40,0.41698588,-0.23165957,0.13899498,1765,1,1,270,270,2,0.6,270,0,1,-0.2779909,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,41,-0.00000048,0.27799043,-0.09266412,2546,0,2,0,180,2,0.8,180,1,0,-0.09266364,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,42,-0.37065503,-0.09266412,-0.00000048,1733,0,2,90,90,2,0.6,90,1,1,0.37065455,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,43,0.4633177,-0.32432321,0.37065407,2931,0,2,270,90,2,0.6,90,1,0,-0.09266363,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,44,0.37065407,0.32432225,0.37065407,1392,0,1,0,0,2,0.6,0,1,1,0,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,45,0.04633134,-0.37065503,0.13899498,1377,0,1,0,180,2,0.8,0,1,0,0.09266364,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,46,-0.46331866,-0.09266412,-0.50965048,2814,0,2,0,180,2,0.8,180,1,0,-0.04633182,1,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,47,0.23165861,-0.37065503,-0.00000048,1708,0,2,270,90,2,0.8,90,1,0,-0.23165909,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
293737,48,0.4633177,-0.23165957,-0.00000048,1528,0,1,90,270,2,0.8,90,1,0,-0.46331818,0,0,"o1","0.481716294927003","0.000000000000000000000198007682181642"
